puzzle_id,seconds_spent_solving,author,editor,format_type,print_date,publish_type,title,version,percent_filled,solved,star,day
20341,,Ori Brian,Will Shortz,Normal,2022-08-28,Daily,Animal Hybrids,0,0,False,,Sunday
20358,874.0,Chase Dittrich and Jeff Chen,Will Shortz,Normal,2022-08-29,Daily,,0,100,True,,Monday
20346,929.0,Emily Carroll,Will Shortz,Normal,2022-08-30,Daily,,0,100,True,,Tuesday
20360,,Joe Deeney,Will Shortz,Normal,2022-08-31,Daily,,0,0,False,,Wednesday
20363,,John Wrenholt,Will Shortz,Normal,2022-09-01,Daily,,0,0,False,,Thursday
20351,,Claire Rimkus,Will Shortz,Normal,2022-09-02,Daily,,0,0,False,,Friday
20362,,David Distenfeld,Will Shortz,Normal,2022-09-03,Daily,,0,0,False,,Saturday
20352,129.0,Tracy Gray,Will Shortz,Normal,2022-09-04,Daily,Ups and Downs,0,5,False,,Sunday
20361,1277.0,Adam Simpson,Will Shortz,Normal,2022-09-05,Daily,,0,100,True,,Monday
20364,1792.0,Trenton Charlson,Will Shortz,Normal,2022-09-06,Daily,,0,100,True,,Tuesday
20365,1256.0,Ekua Ewool,Will Shortz,Normal,2022-09-07,Daily,,0,47,False,,Wednesday
20368,,Matthew Stock,Will Shortz,Normal,2022-09-08,Daily,,0,0,False,,Thursday
20369,,Brandon Koppy,Will Shortz,Normal,2022-09-09,Daily,,0,0,False,,Friday
20372,,Kameron Austin Collins,Will Shortz,Normal,2022-09-10,Daily,,0,0,False,,Saturday
20381,,Derrick Niederman,Will Shortz,Normal,2022-09-11,Daily,Opposites Attract,0,0,False,,Sunday
20383,1576.0,Michael Lieberman,Will Shortz,Normal,2022-09-12,Daily,,0,100,True,Gold,Monday
20380,1541.0,Adam Wagner,Will Shortz,Normal,2022-09-13,Daily,,0,100,True,,Tuesday
20385,380.0,Michael Dewey,Will Shortz,Normal,2022-09-14,Daily,,0,33,False,,Wednesday
20373,21.0,Ruth Bloomfield Margolin,Will Shortz,Normal,2022-09-15,Daily,,0,0,False,,Thursday
20374,,Juliana Tringali Golden,Will Shortz,Normal,2022-09-16,Daily,,0,0,False,,Friday
20387,,Grant Thackray,Will Shortz,Normal,2022-09-17,Daily,,0,0,False,,Saturday
20386,,Katie Hale,Will Shortz,Normal,2022-09-18,Daily,Because I Said So!,0,0,False,,Sunday
20404,1330.0,Leslie Young and Andrea Carla Michaels,Will Shortz,Normal,2022-09-19,Daily,,0,100,True,Gold,Monday
20406,1319.0,Rebecca Goldstein and Rachel Fabi,Will Shortz,Normal,2022-09-20,Daily,,0,100,True,,Tuesday
20396,1362.0,Matthew Stock,Will Shortz,Normal,2022-09-21,Daily,,0,100,True,,Wednesday
20398,996.0,Helen Chen,Will Shortz,Normal,2022-09-22,Daily,,0,62,False,,Thursday
20407,617.0,Erik Agard,Will Shortz,Normal,2022-09-23,Daily,,0,48,False,,Friday
